Index,FacilityID,OrgFacilityID,ParentRecAreaID,FacilityName,FacilityLongitude,FacilityLatitude,NumberofCampsites,ActivityName.1,ActivityName.2,ActivityName.3,ActivityName.4,ActivityName.5,ActivityName.6,ActivityName.7,ActivityName.8,ActivityName.9,ActivityName.10,ActivityName.11,ActivityName.12,ActivityName.13,ActivityName.14,ActivityName.15,ActivityName.16,ActivityName.17,ActivityName.18,ActivityName.19,ActivityName.20,ActivityName.21,ActivityName.22,ActivityName.23,ActivityName.24,ActivityName.25,ActivityName.26,ActivityName.27,ActivityName.28,ActivityName.29,ActivityName.30
2451,234353,131,1013,CANYON CREEK CABIN,-112.887869,45.675019,1,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING,HISTORIC , CULTURAL SITE,,,,,,,,,,,,,,,,,,,,,,
2452,234355,131,1013,GORDON REESE CABIN,-113.934311,45.694019,1,CAMPING,WILDLIFE VIEWING,BIKING,HIKING,BACKPACKING,HISTORIC , CULTURAL SITE,CROSS COUNTRY SKIING,SNOWSHOEING,,,,,,,,,,,,,,,,,,,,,
2453,234356,131,1013,HELLS CANYON GUARD STATION,-112.424419,45.690831,1,CAMPING,FISHING,BIKING,HIKING,HUNTING,HORSEBACK RIDING,WINTER SPORTS,,,,,,,,,,,,,,,,,,,,,,,
2454,234357,128,2850,PULLTITE,-91.483056,37.334444,38,BOATING,CAMPING,FISHING,HIKING,DAY USE AREA,HISTORIC , CULTURAL SITE,VISITOR CENTER,OTHER RECREATION CONCESSION SITE,INTERPRETIVE PROGRAMS,,,,,,,,,,,,,,,,,,,,
2455,234358,131,1015,DIAMOND BUTTE LOOKOUT,-105.9325,45.249167,1,CAMPING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING,HORSEBACK RIDING,,,,,,,,,,,,,,,,,,,,,,,,
2456,234359,131,1015,WHITETAIL CABIN,-105.976111,45.640278,1,CAMPING,BIKING,HIKING,HUNTING,HORSEBACK RIDING,HISTORIC , CULTURAL SITE,,,,,,,,,,,,,,,,,,,,,,,
2457,234360,131,1016,MISSION LOOKOUT,-113.873056,47.894167,1,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,,,,,,,,,,,,,,,,,,,,,,,,,
2458,234361,131,1013,VIGILANTE CABIN,-111.962661,45.017519,1,CAMPING,FISHING,WILDLIFE VIEWING,HIKING,HUNTING,WINTER SPORTS,,,,,,,,,,,,,,,,,,,,,,,,
2459,234362,131,1049,RATCLIFF LAKE RECREATION AREA,-95.155,31.388333,58,BOATING,CAMPING,FISHING,HIKING,DAY USE AREA,HISTORIC , CULTURAL SITE,KAYAKING,CANOEING,SWIMMING SITE,,,,,,,,,,,,,,,,,,,,
2460,234363,131,1113,TWO COLOR GUARD STATION,-117.435556,45.050278,1,CAMPING,FISHING,WILDLIFE VIEWING,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461,234364,131,1013,BLACK BUTTE CABIN,-111.825669,44.918139,1,CAMPING,HIKING,HUNTING,WINTER SPORTS,,,,,,,,,,,,,,,,,,,,,,,,,,
2462,234365,131,1017,BASIN STATION CABIN,-111.235278,44.709722,1,BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING,HORSEBACK RIDING,WATER SPORTS,WINTER SPORTS,,,,,,,,,,,,,,,,,,,,
2463,234366,131,1017,WAPITI CABIN,-111.285833,45.04,1,CAMPING,WILDLIFE VIEWING,BIKING,HUNTING,HORSEBACK RIDING,WINTER SPORTS,,,,,,,,,,,,,,,,,,,,,,,,
2464,234367,131,1017,BEAVER CREEK CABIN (MT),-111.355833,44.915833,1,BOATING,CAMPING,FISHING,WILDLIFE VIEWING,HIKING,HUNTING,HORSEBACK RIDING,WINTER SPORTS,,,,,,,,,,,,,,,,,,,,,,
2465,234368,131,1017,CABIN CREEK CABIN,-111.196667,44.8875,1,CAMPING,WILDLIFE VIEWING,HIKING,HUNTING,HORSEBACK RIDING,WINTER SPORTS,,,,,,,,,,,,,,,,,,,,,,,,
2466,234370,131,1045,RATTLER FORD GROUP CAMPGROUND,-83.915625,35.360603,4,CAMPING,FISHING,WILDLIFE VIEWING,HIKING,BIRDING,WATER ACCESS,BACKPACKING,,,,,,,,,,,,,,,,,,,,,,,
2467,234372,131,1013,WEST FORK CABIN (S OF ENNIS),-111.889031,44.803889,1,CAMPING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING,WINTER SPORTS,,,,,,,,,,,,,,,,,,,,,,,,
2468,234373,131,1013,MOOSE LAKE CABIN,-113.52645,46.075011,1,CAMPING,FISHING,WILDLIFE VIEWING,HIKING,HUNTING,WINTER SPORTS,,,,,,,,,,,,,,,,,,,,,,,,
2469,234374,131,1040,WILLIS KNOB HORSE CAMP,-83.2225,34.899444,6,CAMPING,WILDLIFE VIEWING,HUNTING,HORSEBACK RIDING,HORSE CAMPING,,,,,,,,,,,,,,,,,,,,,,,,,
2470,234375,131,1013,DOUGLAS CREEK CABIN,-113.122031,46.5018,1,CAMPING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING,WINTER SPORTS,,,,,,,,,,,,,,,,,,,,,,,,
2471,234376,131,1013,DONEY CABIN,-112.961139,46.448231,1,CAMPING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING,WINTER SPORTS,,,,,,,,,,,,,,,,,,,,,,,,
2472,234377,131,1013,RACETRACK CABIN,-113.026719,46.297,1,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING,WINTER SPORTS,,,,,,,,,,,,,,,,,,,,,,,
2473,234378,131,1013,STONY CABIN,-113.609411,46.349131,1,CAMPING,FISHING,WILDLIFE VIEWING,HIKING,HUNTING,WINTER SPORTS,,,,,,,,,,,,,,,,,,,,,,,,
2474,234379,131,1016,OWL CREEK CABIN,-113.566389,47.45,1,BOATING,CAMPING,FISHING,HIKING,WINTER SPORTS,,,,,,,,,,,,,,,,,,,,,,,,,
2475,234380,131,1024,STEEL CREEK GROUP CAMPGROUND,-112.021111,44.465556,1,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,DAY USE AREA,HUNTING,,,,,,,,,,,,,,,,,,,,,,,
2476,234381,131,1024,STODDARD CREEK CAMPGROUND,-112.216667,44.4175,21,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING,,,,,,,,,,,,,,,,,,,,,,,,
2477,234382,131,1070,SPANISH CREEK CAMPGROUND,-120.964444,40.026944,27,CAMPING,FISHING,HIKING,WATER SPORTS,SWIMMING SITE,,,,,,,,,,,,,,,,,,,,,,,,,
2478,234383,131,1019,MCGUIRE MTN. LOOKOUT RENTAL,-115.20265,48.683467,1,CAMPING,WILDLIFE VIEWING,FIRE LOOKOUTS/CABINS OVERNIGHT,HIKING,HUNTING,,,,,,,,,,,,,,,,,,,,,,,,,
2479,234384,131,1019,WEBB MTN. LOOKOUT RENTAL,-115.343861,48.818111,1,BOATING,CAMPING,FISHING,WILDLIFE VIEWING,FIRE LOOKOUTS/CABINS OVERNIGHT,HIKING,HUNTING,,,,,,,,,,,,,,,,,,,,,,,
2480,234385,131,1019,MT. WAM LOOKOUT CABIN RENTAL,-114.810833,48.955278,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481,234386,131,1011,SHORTY PEAK LOOKOUT,-116.688333,48.940278,1,CAMPING,WILDLIFE VIEWING,HORSEBACK RIDING,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482,234387,131,1019,YAAK MTN. LOOKOUT RENTAL,-115.921367,48.560244,1,CAMPING,WILDLIFE VIEWING,HIKING,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483,234388,131,1019,UPPER FORD CABIN RENTAL,-115.661194,48.906519,1,CAMPING,FISHING,HIKING,HUNTING,HISTORIC , CULTURAL SITE,WINTER SPORTS,,,,,,,,,,,,,,,,,,,,,,,
2484,234389,131,1022,WEST FORK BUTTE LOOKOUT,-114.400278,46.733611,1,CAMPING,WILDLIFE VIEWING,BIKING,HIKING,WINTER SPORTS,,,,,,,,,,,,,,,,,,,,,,,,,
2485,234390,131,1022,UP UP LOOKOUT,-115.343333,47.332222,1,CAMPING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING,HISTORIC , CULTURAL SITE,,,,,,,,,,,,,,,,,,,,,,,
2486,234391,131,1013,HORSE PRAIRIE CABIN,-113.322839,45.023139,1,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING,WINTER SPORTS,,,,,,,,,,,,,,,,,,,,,,,
2487,234392,131,1013,BLOODY DICK CABIN,-113.45795,45.116289,1,BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING,HISTORIC , CULTURAL SITE,WINTER SPORTS,,,,,,,,,,,,,,,,,,,,
2488,234395,131,1011,SURVEYORS LOOKOUT,-115.533333,46.994167,1,CAMPING,HIKING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489,234397,131,1013,HIGH RYE CABIN,-112.823631,45.994422,1,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING,HORSEBACK RIDING,,,,,,,,,,,,,,,,,,,,,,,
2490,234398,131,1013,FLEECER STATION,-112.738061,45.8525,1,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING,WINTER SPORTS,,,,,,,,,,,,,,,,,,,,,,,
2491,234399,131,1019,BIG CREEK BALDY. LOOKOUT RENTAL,-115.545606,48.635142,1,CAMPING,WILDLIFE VIEWING,FIRE LOOKOUTS/CABINS OVERNIGHT,HIKING,,,,,,,,,,,,,,,,,,,,,,,,,,
2492,234400,131,1065,SARAH TOTTEN CAMPGROUND,-123.043056,41.784167,11,CAMPING,FISHING,SWIMMING,WHITEWATER RAFTING,,,,,,,,,,,,,,,,,,,,,,,,,,
2493,234401,131,1065,CURLY JACK CAMPGROUND,-123.382778,41.793611,16,CAMPING,FISHING,WILDLIFE VIEWING,HIKING,SWIMMING,WHITEWATER RAFTING,,,,,,,,,,,,,,,,,,,,,,,,
2494,234402,131,1019,BULL RIVER GUARD STATION,-115.781389,48.109722,1,BOATING,CAMPING,FISHING,HIKING,HUNTING,,,,,,,,,,,,,,,,,,,,,,,,,
2495,234403,131,1073,GIRARD RIDGE LOOKOUT,-122.278611,41.128056,1,CAMPING,FISHING,WILDLIFE VIEWING,HIKING,HUNTING,HISTORIC , CULTURAL SITE,,,,,,,,,,,,,,,,,,,,,,,
2496,234404,131,1073,POST CREEK GUARD STATION,-122.916944,40.233333,1,CAMPING,WILDLIFE VIEWING,FIRE LOOKOUTS/CABINS OVERNIGHT,HIKING,PHOTOGRAPHY,BACKPACKING,HISTORIC , CULTURAL SITE,WILDERNESS,SWIMMING SITE,,,,,,,,,,,,,,,,,,,,
2497,234405,131,1073,FOREST GLEN GUARD STATION,-123.316944,40.366944,1,CAMPING,WILDLIFE VIEWING,BIKING,FIRE LOOKOUTS/CABINS OVERNIGHT,HIKING,PHOTOGRAPHY,BACKPACKING,HUNTING,HISTORIC , CULTURAL SITE,SWIMMING SITE,TUBING,,,,,,,,,,,,,,,,,,
2498,234406,131,1013,BIRCH CREEK CABIN,-112.854689,45.415331,1,BOATING,CAMPING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING,HISTORIC , CULTURAL SITE,WINTER SPORTS,,,,,,,,,,,,,,,,,,,,,
2499,234407,131,1035,PONDEROSA GROUP CAMPGROUND,-111.100278,40.583611,1,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,BACKPACKING,HUNTING,MOUNTAIN BIKING,SCENIC DRIVE,,,,,,,,,,,,,,,,,,,,,
2500,234409,131,1018,CALF CREEK CABIN,-110.973889,46.839444,1,CAMPING,FISHING,WILDLIFE VIEWING,HIKING,BACKPACKING,HUNTING,MOUNTAIN BIKING,SCENIC DRIVE,WOOD CUTTING,CROSS COUNTRY SKIING,SNOWMOBILE TRAILS,,,,,,,,,,,,,,,,,,,
2501,234410,131,1017,WEST BOULDER CABIN,-110.307778,45.5475,1,CAMPING,FISHING,HIKING,WINTER SPORTS,,,,,,,,,,,,,,,,,,,,,,,,,,
2502,234412,131,1022,SAVENAC BUNKHOUSE,-115.395556,47.385556,1,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING,HISTORIC , CULTURAL SITE,WINTER SPORTS,,,,,,,,,,,,,,,,,,,,,
2503,234413,131,1017,WEST BRIDGER CABIN,-109.8275,45.627222,1,CAMPING,FISHING,HIKING,HUNTING,WINTER SPORTS,,,,,,,,,,,,,,,,,,,,,,,,,
2504,234414,131,1017,FOURMILE CABIN,-110.232222,45.342222,1,CAMPING,FISHING,HIKING,HUNTING,WINTER SPORTS,,,,,,,,,,,,,,,,,,,,,,,,,
2505,234415,131,1017,DEER CREEK CABIN (MT),-109.898056,45.601389,1,CAMPING,HIKING,WINTER SPORTS,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506,234416,131,1018,HUNTERS SPRING CABIN,-110.494722,46.6825,1,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,PICNICKING,PHOTOGRAPHY,BIRDING,BACKPACKING,HUNTING,MOUNTAIN BIKING,OFF HIGHWAY VEHICLE,WOOD CUTTING,SNOWMOBILE,CROSS COUNTRY SKIING,SNOWMOBILE TRAILS,ARCHERY,SLEDDING,,,,,,,,,,,,
2507,234417,131,1022,THOMPSON PEAK LOOKOUT TOWER,-114.9075,47.178333,1,CAMPING,WILDLIFE VIEWING,HIKING,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508,234418,131,1018,WEST FORK CABIN (W OF CHOTEAU),-112.807222,47.963889,1,CAMPING,WILDLIFE VIEWING,HIKING,HUNTING,HORSEBACK RIDING,,,,,,,,,,,,,,,,,,,,,,,,,
2509,234419,131,1022,SAVENAC WEST COTTAGE,-114.892897,47.195731,1,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING,HISTORIC , CULTURAL SITE,WINTER SPORTS,,,,,,,,,,,,,,,,,,,,,
2510,234420,131,1022,SAVENAC COOKHOUSE,-115.395556,47.385556,1,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING,HISTORIC , CULTURAL SITE,WINTER SPORTS,,,,,,,,,,,,,,,,,,,,,
2511,234421,131,1022,BEND GUARD STATION,-115.038333,47.900833,1,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING,HISTORIC , CULTURAL SITE,WINTER SPORTS,,,,,,,,,,,,,,,,,,,,,
2512,234422,131,1018,CRYSTAL LAKE CABIN,-109.511667,46.791944,1,CAMPING,FISHING,WILDLIFE VIEWING,HIKING,PHOTOGRAPHY,CANOEING,CROSS COUNTRY SKIING,,,,,,,,,,,,,,,,,,,,,,,
2513,234423,131,1022,COUGAR PEAK LOOKOUT,-115.383056,47.744444,1,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,,,,,,,,,,,,,,,,,,,,,,,,,
2514,234424,131,1045,HARMON DEN HORSE CAMPGROUND,-82.976667,35.758611,10,CAMPING,FISHING,WILDLIFE VIEWING,HIKING,HUNTING,HORSEBACK RIDING,,,,,,,,,,,,,,,,,,,,,,,,
2515,234425,131,1018,DRY WOLF CABIN,-110.498056,47.016389,1,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING,MOUNTAIN BIKING,SCENIC DRIVE,CROSS COUNTRY SKIING,SNOWMOBILING,,,,,,,,,,,,,,,,,,,,
2516,234426,131,1019,GARVER MTN. LOOKOUT RENTAL,-115.795119,48.929147,1,CAMPING,WILDLIFE VIEWING,HIKING,HUNTING,WINTER SPORTS,,,,,,,,,,,,,,,,,,,,,,,,,
2517,234427,131,1018,JUDITH GUARD STATION,-110.290556,46.848333,1,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,PHOTOGRAPHY,BIRDING,BACKPACKING,HUNTING,MOUNTAIN BIKING,OFF HIGHWAY VEHICLE,SNOWMOBILE,CROSS COUNTRY SKIING,ARCHERY,,,,,,,,,,,,,,,,
2518,234428,131,1018,MONUMENT PEAK LOOKOUT,-111.098333,46.997778,1,CAMPING,HIKING,PHOTOGRAPHY,BACKPACKING,HUNTING,MOUNTAIN BIKING,,,,,,,,,,,,,,,,,,,,,,,,
2519,234429,131,1011,DEER RIDGE LOOKOUT,-116.101944,48.845278,1,CAMPING,WILDLIFE VIEWING,HIKING,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520,234430,131,1011,LUNCH PEAK LOOKOUT,-116.185,48.368056,1,CAMPING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING,HORSEBACK RIDING,,,,,,,,,,,,,,,,,,,,,,,,
2521,234431,131,1018,KINGS HILL CABIN,-110.694167,46.841389,1,CAMPING,FISHING,WILDLIFE VIEWING,HIKING,BIRDING,HUNTING,MOUNTAIN BIKING,HORSEBACK RIDING,SCENIC DRIVE,CROSS COUNTRY SKIING,SNOWMOBILE TRAILS,SNOWSHOEING,SKIING,SNOWBOARDING,DOWNHILL SKIING,,,,,,,,,,,,,,,
2522,234432,131,1019,MT. BALDY-BUCKHORN RIDGE,-115.929167,48.836111,1,CAMPING,WILDLIFE VIEWING,FIRE LOOKOUTS/CABINS OVERNIGHT,HIKING,HUNTING,,,,,,,,,,,,,,,,,,,,,,,,,
2523,234433,131,1019,SEX PEAK. LOOKOUT RENTAL,-115.644417,47.723036,1,CAMPING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING,,,,,,,,,,,,,,,,,,,,,,,,,
2524,234434,131,1019,GEM PEAK LOOKOUT RENTAL,-115.907472,47.913775,1,CAMPING,FIRE LOOKOUTS/CABINS OVERNIGHT,HIKING,HUNTING,,,,,,,,,,,,,,,,,,,,,,,,,,
2525,234435,131,1011,LITTLE GUARD LOOKOUT,-116.009444,47.802778,1,CAMPING,WILDLIFE VIEWING,HIKING,HUNTING,HISTORIC , CULTURAL SITE,,,,,,,,,,,,,,,,,,,,,,,,
2526,234436,131,1073,LITTLE MT. HOFFMAN LOOKOUT,-121.659722,41.578611,1,CAMPING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING,HISTORIC , CULTURAL SITE,,,,,,,,,,,,,,,,,,,,,,,
2527,234438,131,1011,MAGEE RANGERS CABIN,-116.252222,47.844444,1,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,WATER SPORTS,HISTORIC , CULTURAL SITE,,,,,,,,,,,,,,,,,,,,,,
2528,234439,131,1094,SPRING VALLEY CABIN BUNKHOUSE,-111.958333,35.356944,1,CAMPING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING,HORSEBACK RIDING,WINTER SPORTS,,,,,,,,,,,,,,,,,,,,,,,
2529,234440,131,1012,JOHNSON BAR GROUP SITE,-115.559167,46.103611,1,BOATING,CAMPING,FISHING,WILDLIFE VIEWING,HIKING,HISTORIC , CULTURAL SITE,,,,,,,,,,,,,,,,,,,,,,,
2530,234441,128,2850,TWO RIVERS,-91.282778,37.193889,24,BOATING,CAMPING,FISHING,WILDLIFE VIEWING,HIKING,HUNTING,WATER SPORTS,SWIMMING SITE,,,,,,,,,,,,,,,,,,,,,,
2531,234442,128,2850,AKERS,-91.569444,37.383056,4,BOATING,CAMPING,FISHING,HIKING,HUNTING,HISTORIC , CULTURAL SITE,VISITOR CENTER,,,,,,,,,,,,,,,,,,,,,,
2532,234443,131,1012,FISH CREEK GROUP USE,-116.083333,45.843056,1,CAMPING,BIKING,HORSEBACK RIDING,VISITOR CENTER,,,,,,,,,,,,,,,,,,,,,,,,,,
2533,234445,131,1012,WALKER CABIN,-115.531944,45.726667,1,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING,,,,,,,,,,,,,,,,,,,,,,,,
2534,234446,131,1012,South Fork Group Use Site #5,-115.971944,45.830278,1,CAMPING,FISHING,WILDLIFE VIEWING,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535,234447,131,1011,ARID PEAK LOOKOUT,-115.765278,47.358889,1,CAMPING,BIKING,HIKING,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536,234448,131,1013,WEST FORK OF ROCK CREEK CABIN,-113.558181,46.228731,1,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING,WINTER SPORTS,,,,,,,,,,,,,,,,,,,,,,,
2537,234449,131,1018,KADING CABIN,-112.480278,46.429722,1,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING,HORSEBACK RIDING,WINTER SPORTS,,,,,,,,,,,,,,,,,,,,,,
2538,234450,131,1047,CASSIDY BRIDGE PRIMITIVE CAMP,-83.235833,34.789167,1,CAMPING,FISHING,WILDLIFE VIEWING,HIKING,HUNTING,,,,,,,,,,,,,,,,,,,,,,,,,
2539,234451,131,1018,INDIAN FLATS CABIN,-111.679444,46.822222,1,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,FIRE LOOKOUTS/CABINS OVERNIGHT,HIKING,HUNTING,HORSEBACK RIDING,HISTORIC , CULTURAL SITE,WINTER SPORTS,,,,,,,,,,,,,,,,,,,
2540,234452,131,1018,ASPEN GROVE GROUP USE AREA,-112.531389,46.978611,1,CAMPING,FISHING,WILDLIFE VIEWING,HIKING,DAY USE AREA,HUNTING,WINTER SPORTS,,,,,,,,,,,,,,,,,,,,,,,
2541,234453,131,1018,CUMMINGS CABIN,-112.494722,46.979167,1,CAMPING,FISHING,BIKING,HIKING,HUNTING,MOUNTAIN BIKING,HISTORIC , CULTURAL SITE,WINTER SPORTS,SNOWMOBILE,CROSS COUNTRY SKIING,SKIING,,,,,,,,,,,,,,,,,,
2542,234454,131,1058,MUDDY GUARD CABIN,-106.9125,44.159444,1,BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING,HORSEBACK RIDING,,,,,,,,,,,,,,,,,,,,,,
2543,234455,131,1065,TREE OF HEAVEN CAMPGROUND,-123.043056,41.784167,21,CAMPING,FISHING,WILDLIFE VIEWING,HIKING,DAY USE AREA,SWIMMING,WHITEWATER RAFTING,,,,,,,,,,,,,,,,,,,,,,,
2544,234456,131,1092,KENDRICK CABIN,-111.737889,35.4222,1,CAMPING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING,,,,,,,,,,,,,,,,,,,,,,,,,
2545,234457,131,1072,CAMP FOUR AND HALF CABIN,-119.288611,36.862222,1,BOATING,CAMPING,FISHING,WILDLIFE VIEWING,HIKING,HUNTING,HISTORIC , CULTURAL SITE,,,,,,,,,,,,,,,,,,,,,,
2546,234458,131,1072,BIG MEADOWS CABIN,-118.835,36.718889,1,CAMPING,FISHING,BIKING,HIKING,HUNTING,OFF HIGHWAY VEHICLE,HORSEBACK RIDING,WILDERNESS,VISITOR CENTER,INTERPRETIVE PROGRAMS,,,,,,,,,,,,,,,,,,,,
2547,234459,131,1092,FERNOW CABIN,-111.849722,35.016389,1,CAMPING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING,,,,,,,,,,,,,,,,,,,,,,,,,
2548,234460,131,1100,CEDAR CREEK (Sam Tobias),-105.684722,33.361389,3,CAMPING,WILDLIFE VIEWING,BIKING,HIKING,,,,,,,,,,,,,,,,,,,,,,,,,,
2549,234461,131,1111,SUMMIT GUARD STATION BUNKHOUSE,-118.208889,45.476389,1,CAMPING,WILDLIFE VIEWING,HUNTING,MOUNTAIN BIKING,HISTORIC , CULTURAL SITE,BERRY PICKING,,,,,,,,,,,,,,,,,,,,,,,
2550,234462,131,1111,FRY MEADOWS GUARD STATION,-117.831667,45.786667,1,CAMPING,WILDLIFE VIEWING,BIRDING,HUNTING,HISTORIC , CULTURAL SITE,MOUNTAIN CLIMBING,,,,,,,,,,,,,,,,,,,,,,,
2551,234465,131,1019,McGillivray Campground (Group Site),-115.3,48.483333,39,BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,WATER SPORTS,SWIMMING SITE,,,,,,,,,,,,,,,,,,,,,,,
2552,234466,131,1019,TIMBERLANE CAMPGROUND,-115.525,48.488889,1,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,,,,,,,,,,,,,,,,,,,,,,,,,
2553,234467,131,1066,MCCARTHY POINT LOOKOUT,-121.683333,40.187778,1,CAMPING,FISHING,WILDLIFE VIEWING,HIKING,HORSEBACK RIDING,HISTORIC , CULTURAL SITE,,,,,,,,,,,,,,,,,,,,,,,
2554,234469,131,1040,LAKE WINFIELD SCOTT REC,-83.892,34.740333,17,BOATING,CAMPING,FISHING,HIKING,SWIMMING SITE,,,,,,,,,,,,,,,,,,,,,,,,,
2555,234472,131,1016,TALLY LAKE CAMPGROUND,-114.585556,48.413611,41,BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,WATER SPORTS,SWIMMING SITE,INTERPRETIVE PROGRAMS,,,,,,,,,,,,,,,,,,,,,
2556,234474,131,1016,LID CREEK CAMPGROUND,-113.908333,48.283889,23,BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,SWIMMING SITE,,,,,,,,,,,,,,,,,,,,,,,
2557,234475,131,1054,JUNCTION CREEK CAMPGROUND,-107.915,37.336111,30,BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,,,,,,,,,,,,,,,,,,,,,,,,
2558,234476,131,2023,POTOMAC GROUP CAMPGROUND,-76.789167,42.494444,1,CAMPING,FISHING,WILDLIFE VIEWING,HIKING,HUNTING,WINTER SPORTS,SWIMMING SITE,,,,,,,,,,,,,,,,,,,,,,,
2559,234477,131,14492,GREEN RIDGE LOOKOUT,-121.608611,44.533889,1,CAMPING,FISHING,HIKING,MOUNTAIN BIKING,,,,,,,,,,,,,,,,,,,,,,,,,,
2560,234478,130,452,JENNINGS FERRY,-87.811206,32.807808,52,CAMPING,FISHING,HIKING,,,,,,,,,,,,,,,,,,,,,,,,,,,
2561,234479,131,1047,WHETSTONE HORSE CAMP,-83.225186,34.864767,18,CAMPING,HIKING,HORSEBACK RIDING,HORSE CAMPING,,,,,,,,,,,,,,,,,,,,,,,,,,
2562,234480,131,1016,SWAN LAKE CAMPGROUND,-113.850556,47.936389,40,BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,WATER SPORTS,SWIMMING SITE,,,,,,,,,,,,,,,,,,,,,,
2563,234482,131,1012,COLD SPRINGS PEAK CABIN,-115.303333,46.787222,1,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,FIRE LOOKOUTS/CABINS OVERNIGHT,HIKING,BIRDING,BACKPACKING,HUNTING,MOUNTAIN BIKING,HORSEBACK RIDING,HISTORIC , CULTURAL SITE,STAR GAZING,SCENIC DRIVE,MUSHROOM PICKING,BERRY PICKING,ORGANIZATION SITE FS OWNED,,,,,,,,,,,,
2564,234483,131,2018,CARNERO GUARD STATION,-106.424167,37.988333,1,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING,WINTER SPORTS,,,,,,,,,,,,,,,,,,,,,,,
2565,234484,131,1016,EMERY BAY CAMPGROUND,-113.949444,48.3325,28,BOATING,CAMPING,FISHING,BIKING,HIKING,SWIMMING SITE,,,,,,,,,,,,,,,,,,,,,,,,
2566,234485,131,1016,BIG CREEK CAMPGROUND,-114.163656,48.598975,23,BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,,,,,,,,,,,,,,,,,,,,,,,,
2567,234486,131,1016,HOLLAND LAKE CAMPGROUND,-113.6052,47.4527,40,BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,WATER SPORTS,SWIMMING SITE,,,,,,,,,,,,,,,,,,,,,,
