facilityid,#tenting,#group,#remote,#structured_RV,tenting,group,remote,structured_RV,totalbeforetax,numberofpeople,reservation_days,days_stay,FacilityName,FacilityLongitude,FacilityLatitude,tenting_demand,group_demand,remote_demand,structured_RV_demand,Year
232786,0.0,1.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,80.0,200.0,2.0,FRENCH GULCH,-118.472222,35.670833,,23.0,,,2020
232787,24.0,0.0,0.0,1.0,1233.0,0.0,0.0,0.0,37.48,4.0,35.0,2.0,BLUE BAY,-121.731944,44.42,51.375,,,0.0,2020
232788,30.0,0.0,0.0,4.0,401.0,0.0,0.0,68.0,32.84,4.0,31.0,2.0,LINK CREEK,-121.755278,44.415833,13.366666666666667,,,17.0,2020
232789,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,183.0,2.0,Scout Lake,-121.74727800000001,44.41095,0.2,,,,2020
232791,37.0,0.0,0.0,0.0,290.0,0.0,0.0,0.0,27.48,3.0,26.0,2.0,South Shore,-121.73833300000001,44.419444,7.837837837837838,,,,2020
232792,51.0,0.0,0.0,0.0,1598.0,0.0,0.0,0.0,40.0,5.0,7.0,2.0,PARADISE COVE,-118.425,35.649167,31.333333333333332,,,,2020
232794,76.0,0.0,0.0,1.0,1132.0,0.0,0.0,0.0,68.0,5.0,7.0,2.0,HUNGRY GULCH,-118.472222,35.671944,14.894736842105264,,,0.0,2020
232795,60.0,0.0,0.0,3.0,1239.0,0.0,0.0,0.0,40.0,5.0,7.0,2.0,BOULDER GULCH,-118.469167,35.6725,20.65,,,0.0,2020
232796,77.0,4.0,0.0,0.0,1373.0,13.0,0.0,0.0,65.0,6.0,11.0,2.0,TILLIE CREEK,-118.454444,35.701389,17.83116883116883,3.25,,,2020
232797,0.0,1.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,30.0,212.0,3.0,Atkisson Group camp,-121.60888899999999,45.9625,,23.0,,,2020
232799,16.0,0.0,0.0,0.0,577.0,0.0,0.0,0.0,40.0,3.0,23.0,2.0,Moss Creek campground,-121.63916699999999,45.797778,36.0625,,,,2020
232800,14.0,0.0,0.0,0.0,246.0,0.0,0.0,0.0,44.0,4.0,22.0,2.0,Oklahoma campground,-121.627222,45.87,17.571428571428573,,,,2020
232801,60.0,0.0,0.0,0.0,2879.0,0.0,0.0,0.0,35.14,4.0,25.0,2.0,SPRING COVE,-119.541389,37.300556,47.983333333333334,,,,2020
232802,50.0,0.0,0.0,0.0,2681.0,0.0,0.0,0.0,35.14,4.0,28.0,2.0,LUPINE,-119.54416699999999,37.307778000000006,53.62,,,,2020
232804,16.0,0.0,0.0,0.0,837.0,0.0,0.0,0.0,36.0,4.0,21.0,2.0,MONO CREEK,-118.9975,37.358610999999996,52.3125,,,,2020
232805,23.0,0.0,0.0,0.0,1155.0,0.0,0.0,0.0,18.0,4.0,40.0,2.0,MONO HOT SPRINGS,-119.017778,37.326389,50.21739130434783,,,,2020
232806,30.0,0.0,0.0,0.0,1369.0,0.0,0.0,0.0,36.0,4.0,25.0,2.0,VERMILLION,-119.009722,37.379166999999995,45.63333333333333,,,,2020
232807,27.0,0.0,0.0,0.0,1499.0,0.0,0.0,0.0,46.0,4.0,18.0,2.0,WISHON,-118.6625,36.1875,55.51851851851852,,,,2020
232808,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,70.0,342.0,5.0,BADGER FLATS GROUP,-119.115,37.269444,,3.0,,,2020
232809,13.0,0.0,0.0,0.0,939.0,0.0,0.0,0.0,36.0,4.0,32.0,2.0,BELKNAP,-118.599722,36.141667,72.23076923076923,,,,2020
232810,35.0,1.0,0.0,0.0,1056.0,36.0,0.0,0.0,0.0,5.0,46.0,3.0,UPPER BILLY CREEK CG,-119.227778,37.238056,30.17142857142857,36.0,,,2020
232811,24.0,0.0,0.0,0.0,590.0,0.0,0.0,0.0,0.0,4.0,54.0,3.0,CATAVEE,-119.17694399999999,37.2525,24.583333333333332,,,,2020
232812,10.0,0.0,0.0,0.0,591.0,0.0,0.0,0.0,34.0,5.0,34.0,2.0,COLLEGE,-119.168889,37.251944,59.1,,,,2020
232813,27.0,0.0,0.0,0.0,1386.0,0.0,0.0,0.0,10.0,4.0,39.0,2.0,DEER CREEK,-119.17694399999999,37.251944,51.333333333333336,,,,2020
232814,25.0,0.0,0.0,0.0,646.0,0.0,0.0,0.0,0.0,5.0,78.0,3.0,KINNIKINNICK,-119.177778,37.252778,25.84,,,,2020
232815,122.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,10.0,18.0,269.0,3.0,RANCHERIA,-119.161111,37.247778000000004,0.0,2.3333333333333335,,,2020
232816,28.0,0.0,4.0,0.0,959.0,0.0,114.0,0.0,68.0,6.0,31.0,2.0,HOSPITAL FLAT,-118.457778,35.82861099999999,34.25,,28.5,,2020
232819,14.0,0.0,0.0,23.0,854.0,0.0,0.0,1154.0,40.0,5.0,30.0,2.0,HEADQUARTERS,-118.45111100000001,35.795833,61.0,,,50.17391304347826,2020
232820,7.0,0.0,0.0,0.0,299.0,0.0,0.0,0.0,35.03,3.0,16.0,2.0,FISH CREEK (CA),-119.352778,37.260278,42.714285714285715,,,,2020
232821,61.0,0.0,0.0,0.0,3557.0,0.0,0.0,0.0,38.0,5.0,28.0,2.0,DORABELLE CAMPGROUND,-119.309722,37.113889,58.31147540983606,,,,2020
232822,0.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,27.0,199.0,2.5,LONG MEADOW GROUP,-118.580556,35.979167,,20.0,,,2020
232823,9.0,0.0,0.0,0.0,476.0,0.0,0.0,0.0,34.0,4.0,17.0,2.0,HOLEY MEADOW,-118.61805600000001,35.954167,52.888888888888886,,,,2020
232825,6.0,0.0,0.0,8.0,594.0,0.0,0.0,428.0,38.0,4.0,32.0,2.0,REDWOOD MEADOW,-118.59166699999999,35.977778,99.0,,,53.5,2020
232827,22.0,6.0,0.0,6.0,1260.0,72.0,0.0,270.0,36.0,4.0,26.0,2.0,QUAKING ASPEN,-118.54722199999999,36.12083300000001,57.27272727272727,12.0,,45.0,2020
232829,16.0,0.0,0.0,22.0,583.0,0.0,0.0,0.0,58.0,4.0,37.0,2.0,SPRING CREEK,-120.17638899999999,39.895833,36.4375,,,0.0,2020
232830,69.0,1.0,0.0,1.0,662.0,52.0,0.0,0.0,68.0,4.0,44.0,2.0,GRASSHOPPER FLAT,-120.47694399999999,39.890556,9.594202898550725,52.0,,0.0,2020
232831,47.0,0.0,0.0,16.0,3276.0,0.0,0.0,0.0,29.34,4.0,64.0,2.0,TRILLIUM,-121.734444,45.27,69.70212765957447,,,0.0,2020
232832,11.0,0.0,0.0,30.0,417.0,0.0,0.0,0.0,68.0,3.0,27.0,2.0,LIGHTNING TREE,-120.510494,39.925456,37.90909090909091,,,0.0,2020
232833,16.0,0.0,0.0,41.0,686.0,0.0,0.0,0.0,68.0,4.0,31.0,2.0,GRIZZLY,-120.4725,39.887221999999994,42.875,,,0.0,2020
232834,13.0,0.0,0.0,1.0,173.0,0.0,0.0,0.0,30.5,3.0,12.0,2.0,RILEY HORSE CAMPGROUND,-121.859444,45.381389,13.307692307692308,,,0.0,2020
232835,26.0,0.0,0.0,1.0,1202.0,0.0,0.0,0.0,30.29,3.0,16.0,2.0,STILL CREEK,-121.735556,45.295833,46.23076923076923,,,0.0,2020
232836,13.0,0.0,0.0,1.0,548.0,0.0,0.0,0.0,30.29,3.0,21.0,2.0,TOLLGATE,-121.90527800000001,45.321944,42.15384615384615,,,0.0,2020
232837,24.0,0.0,0.0,0.0,1222.0,0.0,0.0,0.0,29.36,3.0,24.0,2.0,CAMP CREEK,-121.864722,45.303056,50.916666666666664,,,,2020
232838,7.0,0.0,5.0,3.0,377.0,0.0,213.0,79.0,28.42,3.0,25.0,2.0,LOST CREEK,-121.83444399999999,45.381944,53.857142857142854,,42.6,26.333333333333332,2020
232839,21.0,0.0,0.0,3.0,618.0,0.0,0.0,98.0,48.84,4.0,23.0,2.0,FISH CREEK (OR),-122.15166699999999,45.158889,29.428571428571427,,,32.666666666666664,2020
232840,15.0,0.0,0.0,1.0,578.0,0.0,0.0,0.0,47.0,4.0,27.0,2.0,RIVERSIDE (OR),-122.060556,45.043333000000004,38.53333333333333,,,0.0,2020
232841,21.0,0.0,0.0,1.0,897.0,0.0,0.0,0.0,32.22,4.0,19.0,2.0,LAZY BEND,-122.206667,45.191111,42.714285714285715,,,0.0,2020
232842,29.0,0.0,0.0,1.0,691.0,0.0,0.0,0.0,52.44,4.0,20.0,2.0,LOCKABY,-122.151389,45.165833,23.82758620689655,,,0.0,2020
232843,11.0,0.0,0.0,0.0,573.0,0.0,0.0,0.0,27.5,3.0,24.0,2.0,ARMSTRONG,-122.15166699999999,45.162778,52.09090909090909,,,,2020
232844,13.0,0.0,0.0,1.0,815.0,0.0,0.0,0.0,27.5,3.0,35.0,2.0,RIPPLEBROOK,-122.04055600000001,45.079722,62.69230769230769,,,0.0,2020
232845,17.0,0.0,0.0,0.0,559.0,0.0,0.0,0.0,45.12,4.0,18.0,2.0,RAINBOW (OR),-122.043333,45.0775,32.88235294117647,,,,2020
232846,8.0,0.0,0.0,0.0,353.0,0.0,0.0,0.0,48.84,3.0,18.0,2.0,SUNSTRIP,-122.109528,45.152621999999994,44.125,,,,2020
232847,14.0,0.0,0.0,0.0,419.0,0.0,0.0,0.0,27.5,4.0,17.0,2.0,ROARING RIVER,-122.12166699999999,45.167221999999995,29.928571428571427,,,,2020
232848,31.0,0.0,0.0,1.0,1720.0,0.0,0.0,0.0,30.29,4.0,28.0,2.0,FROG LAKE,-121.692222,45.2225,55.483870967741936,,,0.0,2020
232849,27.0,0.0,0.0,1.0,1428.0,0.0,0.0,0.0,30.29,4.0,26.0,2.0,CLEAR LAKE (OR),-121.696389,45.181111,52.888888888888886,,,0.0,2020
232850,0.0,6.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,25.0,234.0,3.0,RAAB,-122.06944399999999,45.022222,,16.166666666666668,,,2020
232851,26.0,0.0,0.0,0.0,340.0,0.0,0.0,0.0,0.0,4.0,48.0,2.0,INDIAN HENRY,-122.073889,45.108056,13.076923076923077,,,,2020
232852,17.0,0.0,0.0,1.0,460.0,0.0,0.0,0.0,44.0,3.0,26.0,2.0,North Fork Campground (WA),-121.787778,46.450833,27.058823529411764,,,0.0,2020
232853,97.0,0.0,0.0,0.0,2921.0,0.0,0.0,0.0,52.0,3.0,25.0,2.0,Iron Creek Campground,-121.986944,46.429722,30.11340206185567,,,,2020
232854,22.0,0.0,0.0,1.0,469.0,0.0,0.0,0.0,0.0,4.0,107.0,2.0,KINGFISHER,-122.089722,44.976944,21.318181818181817,,,0.0,2020
232855,20.0,0.0,0.0,2.0,415.0,0.0,0.0,0.0,48.0,3.0,23.0,2.0,Tower Rock Campground ,-121.86805600000001,46.445,20.75,,,0.0,2020
232856,7.0,0.0,0.0,0.0,417.0,0.0,0.0,0.0,36.0,4.0,37.0,2.0,LAKE HARRIET ,-121.956944,45.073611,59.57142857142857,,,,2020
232857,23.0,0.0,0.0,1.0,639.0,0.0,0.0,0.0,48.0,4.0,28.0,2.0,Adams Fork Campground,-121.64694399999999,46.338889,27.782608695652176,,,0.0,2020
232858,197.0,0.0,0.0,0.0,7132.0,0.0,0.0,0.0,54.0,4.0,39.0,2.0,LOGGER CAMPGROUND,-120.128611,39.466389,36.203045685279186,,,,2020
232859,0.0,4.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,25.0,259.0,3.0,EMIGRANT GROUP,-120.11638899999998,39.470556,,34.0,,,2020
232860,42.0,0.0,0.0,0.0,1351.0,0.0,0.0,0.0,48.0,4.0,34.0,2.0,Walupt Lake Campground,-121.473611,46.423056,32.166666666666664,,,,2020
232861,54.0,0.0,0.0,0.0,1941.0,0.0,0.0,0.0,44.0,4.0,42.0,2.0,Takhlakh Lake Campground ,-121.598611,46.280833,35.94444444444444,,,,2020
232862,41.0,0.0,0.0,0.0,1185.0,0.0,0.0,0.0,48.0,4.0,24.0,2.0,Paradise Creek campground,-121.93666699999999,45.95,28.902439024390244,,,,2020
232863,13.0,0.0,0.0,1.0,97.0,0.0,0.0,0.0,0.0,3.0,75.0,2.0,JOE GRAHAM HORSE CAMPGROUND,-121.745833,45.100278,7.461538461538462,,,0.0,2020
232864,23.0,1.0,0.0,0.0,673.0,32.0,0.0,0.0,52.0,4.0,29.0,2.0,Beaver Campground,-121.956944,45.856111,29.26086956521739,32.0,,,2020
232865,23.0,2.0,0.0,0.0,1153.0,44.0,0.0,0.0,52.0,6.0,94.0,2.0,PINE POINT ,-121.793056,45.109444,50.130434782608695,22.0,,,2020
232866,46.0,0.0,0.0,0.0,2136.0,0.0,0.0,0.0,52.0,4.0,69.0,2.0,GONE CREEK ,-121.775278,45.11277800000001,46.43478260869565,,,,2020
232867,36.0,0.0,6.0,0.0,1519.0,0.0,292.0,0.0,30.0,4.0,62.0,2.0,HOODVIEW ,-121.793056,45.109444,42.19444444444444,,48.666666666666664,,2020
232868,41.0,0.0,0.0,6.0,1600.0,0.0,0.0,313.0,52.0,4.0,58.0,2.0,OAK FORK ,-121.770556,45.115278,39.02439024390244,,,52.166666666666664,2020
232869,10.0,0.0,3.0,0.0,183.0,0.0,50.0,0.0,24.0,4.0,14.0,2.0,COLD CREEK,-120.314722,39.54277800000001,18.3,,16.666666666666668,,2020
232870,44.0,0.0,0.0,1.0,521.0,0.0,0.0,0.0,0.0,4.0,42.0,2.0,CLACKAMAS LAKE,-121.747222,45.095833,11.840909090909092,,,0.0,2020
232871,47.0,0.0,0.0,0.0,904.0,0.0,0.0,0.0,48.0,4.0,18.0,2.0,COTTONWOOD CREEK,-120.31638899999999,39.549444,19.23404255319149,,,,2020
232872,15.0,0.0,0.0,0.0,318.0,0.0,0.0,0.0,0.0,4.0,81.0,2.0,LITTLE CRATER LAKE,-121.745833,45.1475,21.2,,,,2020
232873,32.0,0.0,0.0,1.0,960.0,0.0,0.0,0.0,29.36,4.0,31.0,2.0,ROCK CREEK (OR),-121.38416699999999,45.2175,30.0,,,0.0,2020
232874,76.0,0.0,0.0,3.0,5618.0,0.0,0.0,253.0,31.0,4.0,25.0,2.0,WILLIAM KENT CAMPGROUND,-120.15611100000001,39.138333,73.92105263157895,,,84.33333333333333,2020
232875,0.0,0.0,9.0,0.0,0.0,0.0,657.0,0.0,30.0,3.0,26.0,2.0,KASPIAN CAMPGROUND,-120.15861100000001,39.114444,,,73.0,,2020
232876,36.0,0.0,0.0,0.0,3053.0,0.0,0.0,0.0,31.0,4.0,43.0,2.0,MEEKS BAY,-120.12361100000001,39.037778,84.80555555555556,,,,2020
232877,10.0,0.0,0.0,0.0,484.0,0.0,0.0,0.0,35.03,4.0,19.5,2.0,SWEETWATER,-119.352222,37.365,48.4,,,,2020
232878,24.0,0.0,0.0,0.0,1674.0,0.0,0.0,0.0,35.14,4.0,37.0,2.0,FORKS CAMPGROUND,-119.57,37.313056,69.75,,,,2020
232879,0.0,4.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,25.0,111.0,2.0,TEXAS FLATS,-119.581667,37.392778,,5.0,,,2020
232880,9.0,0.0,0.0,0.0,604.0,0.0,0.0,0.0,18.0,4.0,30.0,2.0,KELTY MEADOW,-119.543889,37.440278,67.11111111111111,,,,2020
232881,11.0,0.0,0.0,0.0,616.0,0.0,0.0,0.0,35.03,4.0,37.0,2.0,SOQUEL CAMPGROUND,-119.560556,37.405,56.0,,,,2020
232882,20.0,0.0,0.0,0.0,816.0,0.0,0.0,0.0,38.0,4.0,20.0,2.0,CHILKOOT,-119.53861100000002,37.36277800000001,40.8,,,,2020
232883,61.0,0.0,7.0,0.0,2732.0,0.0,267.0,0.0,40.0,3.0,15.0,2.0,GRANITE FLAT (CALIFORNIA),-120.20361100000001,39.299167,44.78688524590164,,38.142857142857146,,2020
232884,19.0,0.0,7.0,0.0,1152.0,0.0,376.0,0.0,28.0,3.0,17.0,2.0,SILVER CREEK-TRUCKEE,-120.200833,39.223056,60.63157894736842,,53.714285714285715,,2020
232887,26.0,0.0,0.0,10.0,1436.0,0.0,0.0,0.0,56.0,4.0,23.0,2.0,SHIRTTAIL CREEK,-120.784722,39.144444,55.23076923076923,,,0.0,2020
232888,26.0,0.0,0.0,0.0,1860.0,0.0,0.0,0.0,32.0,4.0,31.0,2.0,GIANT GAP,-120.792222,39.138889,71.53846153846153,,,,2020
232889,48.0,1.0,1.0,3.0,1858.0,16.0,29.0,0.0,68.0,6.0,25.0,2.0,CAMP THREE CAMPGROUND,-118.45277800000001,35.806667,38.708333333333336,16.0,29.0,0.0,2020
232890,14.0,0.0,0.0,41.0,737.0,0.0,0.0,1192.0,38.0,4.0,26.0,2.0,FAIRVIEW CAMPGROUND,-118.492222,35.928889,52.642857142857146,,,29.073170731707318,2020
232891,24.0,0.0,9.0,0.0,799.0,0.0,246.0,0.0,38.0,6.0,31.0,2.0,GOLDLEDGE CAMPGROUND,-118.45638899999999,35.877778,33.291666666666664,,27.333333333333332,,2020
232892,39.0,0.0,0.0,0.0,740.0,0.0,0.0,0.0,48.0,4.0,26.0,2.0,Indian Creek (WA),-121.2425,46.645,18.974358974358974,,,,2020
232893,18.0,0.0,0.0,0.0,777.0,0.0,0.0,0.0,18.0,4.0,19.0,2.0,COY FLAT,-118.61805600000001,36.129166999999995,43.166666666666664,,,,2020
232894,37.0,1.0,0.0,0.0,490.0,23.0,0.0,0.0,44.42,4.0,23.0,2.0,PACKARD CREEK ,-122.43166699999999,43.699721999999994,13.243243243243244,23.0,,,2020
232895,29.0,1.0,0.0,0.0,487.0,19.0,0.0,0.0,44.0,4.0,28.0,2.0,Peterson Prairie Campground,-121.66083300000001,45.969444,16.79310344827586,19.0,,,2020
232896,0.0,1.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,19.0,120.0,3.0,North Fork Bear Group Camp,-121.787778,46.450833,,26.0,,,2020
232897,0.0,1.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,25.0,174.0,3.0,North Fork Beaver Group Camp,-121.787778,46.450833,,31.0,,,2020
232898,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,25.0,152.0,2.0,North Fork Elk Group Camp,-121.78888899999998,46.4525,,17.0,,,2020
232900,0.0,2.0,0.0,0.0,0.0,58.0,0.0,0.0,118.0,40.0,191.5,3.0,OGDEN GROUP,-121.42333300000001,43.728333,,29.0,,,2020
232901,51.0,10.0,0.0,54.0,809.0,197.0,0.0,161.0,48.0,4.0,16.0,2.0,CHRISTIE CAMPGROUND,-120.838783,40.566389,15.862745098039216,19.7,,2.9814814814814814,2020
232902,51.0,2.0,0.0,248.0,1022.0,29.0,0.0,2511.0,68.0,3.0,29.5,3.0,MERRILL CAMPGROUND,-120.81200600000001,40.548119,20.03921568627451,14.5,,10.125,2020
232906,10.0,0.0,0.0,0.0,591.0,0.0,0.0,0.0,10.0,4.0,31.0,2.0,LOWER BILLY CREEK,-119.227778,37.238056,59.1,,,,2020
232907,15.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,28.0,4.0,18.0,2.0,LOWER LITTLE TRUCKEE,-120.23638899999999,39.485556,25.6,,,,2020
232908,20.0,1.0,0.0,0.0,578.0,24.0,0.0,0.0,28.0,4.0,19.0,2.0,UPPER LITTLE TRUCKEE,-120.243889,39.490833,28.9,24.0,,,2020
232910,0.0,4.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,30.0,295.0,3.0,RECREATION POINT,-119.57777800000001,37.328610999999995,,25.75,,,2020
232911,44.0,0.0,0.0,0.0,2335.0,0.0,0.0,0.0,35.14,6.0,36.0,2.0,WISHON BASS LAKE,-119.53388899999999,37.297222,53.06818181818182,,,,2020
232912,22.0,0.0,0.0,0.0,1034.0,0.0,0.0,0.0,70.27,8.0,28.5,2.0,CEDAR BLUFF,-119.54416699999999,37.307778000000006,47.0,,,,2020
232913,83.0,0.0,0.0,0.0,907.0,0.0,0.0,0.0,48.0,4.0,33.0,3.0,LONE ROCK (CA),-120.617222,40.195278,10.927710843373495,,,,2020
232914,29.0,4.0,0.0,0.0,548.0,105.0,0.0,0.0,68.0,6.0,68.0,3.0,LONG POINT (CA),-120.578333,40.178333,18.896551724137932,26.25,,,2020
232915,35.0,0.0,0.0,0.0,657.0,0.0,0.0,0.0,68.0,4.0,20.0,3.0,BOULDER CREEK (CA),-120.611944,40.18333300000001,18.771428571428572,,,,2020
232916,0.0,2.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,35.0,214.0,3.0,WEST EAGLE CAMPGROUND,-120.78138899999999,40.548611,,15.5,,,2020
233096,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,288.0,90.0,205.0,2.0,HIRZ BAY GROUP 1,-122.253056,40.866667,,1.0,,,2020
233097,0.0,1.0,0.0,0.0,0.0,25.0,0.0,0.0,248.0,30.0,35.0,3.0,HIRZ BAY GROUP 2,-122.253056,40.866667,,25.0,,,2020
233101,0.0,1.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,15.0,333.0,4.0,ASPEN GROUP (INYO),-118.71194399999999,37.523610999999995,,35.0,,,2020
233102,15.0,0.0,7.0,4.0,379.0,0.0,240.0,94.0,31.0,4.0,113.0,3.0,ROBINSON CREEK SOUTH,-119.3175,38.186111,25.266666666666666,,34.285714285714285,23.5,2020
233103,33.0,0.0,0.0,0.0,1121.0,0.0,0.0,0.0,48.0,3.0,21.0,2.0,Panther Creek campground,-121.879722,45.819722,33.96969696969697,,,,2020
233104,0.0,0.0,0.0,1.0,0.0,0.0,0.0,27.0,0.0,5.0,182.0,2.0,VAN VLECK BUNKHOUSE,-120.325,38.929167,,,,27.0,2020
233110,29.0,0.0,0.0,0.0,642.0,0.0,0.0,0.0,52.0,2.0,9.0,2.0,TAHKENITCH CAMPGROUND,-124.1475,43.79638900000001,22.137931034482758,,,,2020
233111,14.0,0.0,0.0,0.0,394.0,0.0,0.0,0.0,40.0,4.0,12.0,2.0,TYEE CAMPGROUND,-124.12166699999999,43.881944,28.142857142857142,,,,2020
233112,50.0,0.0,0.0,1.0,1662.0,0.0,0.0,0.0,30.0,2.0,11.0,2.0,EEL CREEK CAMPGROUND,-124.184722,43.583056,33.24,,,0.0,2020
233113,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,20.0,362.0,4.0,WINDY GROUP CAMP,-122.03027800000001,43.460833,,17.0,,,2020
233114,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,15.0,271.0,3.0,Boardman Group Camp,-121.676667,48.07,,17.0,,,2020
233115,0.0,4.0,0.0,55.0,0.0,110.0,0.0,1300.0,48.0,2.0,31.0,2.0,UNION CREEK CAMPGROUND,-118.018611,44.696944,,27.5,,23.636363636363637,2020
233130,10.0,0.0,0.0,0.0,226.0,0.0,0.0,0.0,32.0,3.0,19.0,2.0,LITTLE LASIER MEADOWS CAMPGROUND,-120.515556,39.490556,22.6,,,,2020
233133,0.0,0.0,0.0,1.0,0.0,0.0,0.0,88.0,0.0,2.0,182.0,1.5,TIMBER BUTTE CABIN,-122.5725,43.925833000000004,,,,88.0,2020
233136,16.0,1.0,0.0,2.0,811.0,26.0,0.0,96.0,36.0,3.0,31.0,2.0,Anthony Lake,-118.233553,44.963192,50.6875,26.0,,48.0,2020
233142,17.0,0.0,0.0,0.0,414.0,0.0,0.0,0.0,18.0,2.0,14.0,1.0,BOISE CREEK,-123.65833300000001,40.944722,24.352941176470587,,,,2020
233143,0.0,0.0,0.0,1.0,0.0,0.0,0.0,44.0,0.0,3.0,147.0,2.0,COTTONWOOD CABIN,-120.642222,48.021944,,,,44.0,2020
233153,0.0,1.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,40.0,339.5,4.0,Eagleview Group Campground (Reservation),-123.49305600000001,43.497778000000004,,26.0,,,2020
233154,0.0,1.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,60.0,353.0,3.0,Lone Pine Group Campground (Reservation),-122.946389,43.383611,,21.0,,,2020
233161,0.0,1.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,25.0,194.0,3.0,MASTERSON GROUP CAMPGROUND,-122.847222,39.73777800000001,,21.0,,,2020
233162,0.0,1.0,0.0,0.0,0.0,30.0,0.0,0.0,88.0,20.0,18.0,2.0,GRAY PINE GROUP CAMPGROUND,-122.653333,39.357222,,30.0,,,2020
233180,33.0,0.0,0.0,1.0,983.0,0.0,0.0,0.0,48.0,4.0,20.0,2.0,LEWIS at FRENCH MEADOWS,-120.416944,39.130278000000004,29.78787878787879,,,0.0,2020
233182,27.0,0.0,0.0,5.0,1188.0,0.0,0.0,0.0,36.0,6.0,23.0,2.0,SANDY FLAT,-118.52555600000001,35.574444,44.0,,,0.0,2020
233186,7.0,1.0,0.0,8.0,209.0,31.0,0.0,144.0,48.0,4.0,13.0,2.0,HART-TISH PARK at APPLEGATE LAKE,-123.11444399999999,42.054722,29.857142857142858,31.0,,18.0,2020
233192,106.0,0.0,0.0,4.0,1883.0,0.0,0.0,0.0,44.0,3.0,38.0,2.0,Cinder Hill Campground,-121.200278,43.736944,17.764150943396228,,,0.0,2020
233193,78.0,2.0,0.0,0.0,2031.0,51.0,0.0,0.0,37.14,4.0,25.0,3.0,Gull Point Campground,-121.76319199999999,43.703342,26.03846153846154,25.5,,,2020
233194,14.0,0.0,0.0,0.0,213.0,0.0,0.0,0.0,44.0,2.0,24.0,3.0,Chief Paulina Horse Camp,-121.255,43.703610999999995,15.214285714285714,,,,2020
233195,28.0,0.0,0.0,0.0,1086.0,0.0,0.0,0.0,40.78,2.0,26.0,2.0,Trapper Creek Campground,-122.045,43.5825,38.785714285714285,,,,2020
233196,66.0,0.0,0.0,1.0,2603.0,0.0,0.0,0.0,44.0,3.0,21.0,2.0,Paulina Lake Campground,-121.27611100000001,43.711944,39.43939393939394,,,0.0,2020
233197,34.0,0.0,0.0,0.0,1599.0,0.0,0.0,0.0,41.4,2.0,38.0,2.0,SMILING RIVER CAMPGROUND,-121.640556,44.493333,47.029411764705884,,,,2020
233198,14.0,0.0,0.0,1.0,920.0,0.0,0.0,0.0,24.7,2.0,33.0,2.0,CAMP SHERMAN CAMPGROUND,-121.63916699999999,44.481944,65.71428571428571,,,0.0,2020
233209,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,18.0,23.0,207.0,3.0,FOX CREEK GROUP CAMP,-122.04861100000001,44.783056,,15.0,,,2020
233215,15.0,1.0,0.0,0.0,861.0,19.0,0.0,0.0,32.57,3.0,37.0,2.0,Little Lava Lake,-121.761697,43.910117,57.4,19.0,,,2020
233217,10.0,3.0,0.0,0.0,431.0,32.0,0.0,0.0,0.0,3.0,27.0,2.0,BIG RIVER,-121.49861100000001,43.818333,43.1,10.666666666666666,,,2020
233218,14.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,4.0,167.0,3.0,FIR COVE CAMPGROUND,-123.403056,40.344167,3.0,,,,2020
233225,61.0,1.0,0.0,0.0,1875.0,17.0,0.0,0.0,44.42,4.0,35.5,3.0,SPRING,-122.016667,43.461667,30.737704918032787,17.0,,,2020
233235,16.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,18.0,3.0,60.0,2.0,REVERSED CREEK CAMPGROUND,-119.084275,37.770331,37.5,,,,2020
233236,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,108.0,9.0,21.0,2.0,MUD LAKE CAMPGROUND,-118.231944,44.964444,,,,0.0,2020
233248,0.0,0.0,0.0,1.0,0.0,0.0,0.0,48.0,68.0,2.0,73.0,2.5,SHORT CREEK GUARD STATION,-118.401389,44.271389,,,,48.0,2020
